time,heart_rate
2021-08-22 01:26:11,78
2021-08-22 01:26:26,78
2021-08-22 01:26:31,77
2021-08-22 01:26:36,76
2021-08-22 01:26:51,76
2021-08-22 01:27:06,76
2021-08-22 01:27:21,83
2021-08-22 01:27:26,89
2021-08-22 01:27:31,86
2021-08-22 01:27:36,76
2021-08-22 01:27:41,73
2021-08-22 01:27:46,73
2021-08-22 01:27:51,74
2021-08-22 01:27:56,73
2021-08-22 01:28:01,70
2021-08-22 01:28:06,65
2021-08-22 01:28:11,63
2021-08-22 01:28:16,63
2021-08-22 01:28:26,62
2021-08-22 01:28:31,63
2021-08-22 01:28:46,63
2021-08-22 01:28:56,64
2021-08-22 01:29:11,64
2021-08-22 01:29:21,63
2021-08-22 01:29:26,62
2021-08-22 01:29:31,61
2021-08-22 01:29:36,61
2021-08-22 01:29:41,60
2021-08-22 01:29:46,60
2021-08-22 01:29:51,59
2021-08-22 01:29:56,60
2021-08-22 01:30:11,61
2021-08-22 01:30:16,62
2021-08-22 01:30:26,61
2021-08-22 01:30:36,63
2021-08-22 01:30:51,63
2021-08-22 01:30:56,64
2021-08-22 01:31:01,63
2021-08-22 01:31:06,62
2021-08-22 01:31:11,61
2021-08-22 01:31:16,60
2021-08-22 01:31:33,60
2021-08-22 01:31:43,60
2021-08-22 01:31:48,62
2021-08-22 01:31:53,63
2021-08-22 01:32:08,62
2021-08-22 01:32:13,61
2021-08-22 01:32:18,60
2021-08-22 01:32:28,59
2021-08-22 01:32:38,60
2021-08-22 01:32:48,61
2021-08-22 01:33:03,61
2021-08-22 01:33:13,60
2021-08-22 01:33:18,59
2021-08-22 01:33:33,59
2021-08-22 01:33:38,58
2021-08-22 01:33:53,58
2021-08-22 01:33:58,59
2021-08-22 01:34:08,60
2021-08-22 01:34:23,60
2021-08-22 01:34:28,59
2021-08-22 01:34:33,58
2021-08-22 01:34:43,60
2021-08-22 01:34:58,60
2021-08-22 01:35:03,59
2021-08-22 01:35:08,58
2021-08-22 01:35:18,59
2021-08-22 01:35:28,60
2021-08-22 01:35:33,60
2021-08-22 01:35:43,59
2021-08-22 01:35:58,60
2021-08-22 01:36:08,59
2021-08-22 01:36:18,59
2021-08-22 01:36:33,61
2021-08-22 01:36:38,71
2021-08-22 01:36:43,70
2021-08-22 01:36:48,66
2021-08-22 01:36:53,62
2021-08-22 01:36:58,60
2021-08-22 01:37:03,58
2021-08-22 01:37:13,57
2021-08-22 01:37:28,58
2021-08-22 01:37:38,59
2021-08-22 01:37:53,60
2021-08-22 01:38:08,58
2021-08-22 01:38:18,56
2021-08-22 01:38:23,55
2021-08-22 01:38:28,56
2021-08-22 01:38:33,57
2021-08-22 01:38:48,57
2021-08-22 01:38:53,55
2021-08-22 01:39:08,55
2021-08-22 01:39:13,56
2021-08-22 01:39:18,57
2021-08-22 01:39:23,56
2021-08-22 01:39:28,55
2021-08-22 01:39:43,55
2021-08-22 01:39:48,56
2021-08-22 01:39:53,57
2021-08-22 01:39:58,57
2021-08-22 01:40:03,55
2021-08-22 01:40:18,56
2021-08-22 01:40:35,56
2021-08-22 01:40:45,56
2021-08-22 01:40:50,55
2021-08-22 01:40:55,54
2021-08-22 01:41:00,55
2021-08-22 01:41:05,56
2021-08-22 01:41:10,57
2021-08-22 01:41:15,58
2021-08-22 01:41:20,56
2021-08-22 01:41:35,56
2021-08-22 01:41:50,57
2021-08-22 01:41:55,56
2021-08-22 01:42:10,57
2021-08-22 01:42:15,56
2021-08-22 01:42:30,56
2021-08-22 01:42:40,57
2021-08-22 01:42:45,55
2021-08-22 01:43:00,56
2021-08-22 01:43:10,57
2021-08-22 01:43:25,57
2021-08-22 01:43:30,58
2021-08-22 01:43:35,57
2021-08-22 01:43:45,56
2021-08-22 01:43:56,56
2021-08-22 01:44:06,57
2021-08-22 01:44:21,58
2021-08-22 01:44:26,57
2021-08-22 01:44:36,58
2021-08-22 01:44:41,59
2021-08-22 01:44:46,58
2021-08-22 01:44:56,59
2021-08-22 01:45:06,57
2021-08-22 01:45:21,57
2021-08-22 01:45:31,58
2021-08-22 01:45:46,57
2021-08-22 01:46:01,57
2021-08-22 01:46:06,56
2021-08-22 01:46:21,58
2021-08-22 01:46:26,57
2021-08-22 01:46:31,56
2021-08-22 01:46:46,56
2021-08-22 01:46:51,58
2021-08-22 01:46:56,57
2021-08-22 01:47:01,56
2021-08-22 01:47:11,57
2021-08-22 01:47:16,58
2021-08-22 01:47:31,58
2021-08-22 01:47:46,58
2021-08-22 01:47:51,56
2021-08-22 01:48:01,57
2021-08-22 01:48:06,57
2021-08-22 01:48:16,58
2021-08-22 01:48:21,56
2021-08-22 01:48:26,54
2021-08-22 01:48:36,55
2021-08-22 01:48:41,56
2021-08-22 01:48:56,56
2021-08-22 01:49:11,57
2021-08-22 01:49:16,56
2021-08-22 01:49:31,57
2021-08-22 01:49:36,58
2021-08-22 01:49:41,57
2021-08-22 01:49:46,56
2021-08-22 01:50:01,55
2021-08-22 01:50:11,54
2021-08-22 01:50:16,53
2021-08-22 01:50:21,54
2021-08-22 01:50:26,55
2021-08-22 01:50:41,55
2021-08-22 01:50:51,56
2021-08-22 01:51:06,56
2021-08-22 01:51:16,55
2021-08-22 01:51:31,55
2021-08-22 01:51:36,56
2021-08-22 01:51:41,55
2021-08-22 01:51:46,54
2021-08-22 01:51:56,55
2021-08-22 01:52:01,55
2021-08-22 01:52:11,56
2021-08-22 01:52:21,55
2021-08-22 01:52:36,55
2021-08-22 01:52:51,55
2021-08-22 01:52:56,56
2021-08-22 01:53:11,56
2021-08-22 01:53:16,55
2021-08-22 01:53:31,55
2021-08-22 01:53:36,56
2021-08-22 01:53:51,56
2021-08-22 01:54:01,57
2021-08-22 01:54:06,56
2021-08-22 01:54:11,55
2021-08-22 01:54:21,56
2021-08-22 01:54:31,57
2021-08-22 01:54:36,56
2021-08-22 01:54:41,55
2021-08-22 01:54:56,55
2021-08-22 01:55:11,55
2021-08-22 01:55:26,54
2021-08-22 01:55:41,56
2021-08-22 01:55:51,55
2021-08-22 01:56:01,56
2021-08-22 01:56:16,55
2021-08-22 01:56:31,55
2021-08-22 01:56:41,56
2021-08-22 01:56:46,55
2021-08-22 01:56:51,56
2021-08-22 01:57:06,55
2021-08-22 01:57:11,54
2021-08-22 01:57:26,55
2021-08-22 01:57:41,56
2021-08-22 01:57:56,57
2021-08-22 01:58:01,56
2021-08-22 01:58:16,55
2021-08-22 01:58:31,55
2021-08-22 01:58:46,54
2021-08-22 01:58:51,53
2021-08-22 01:58:56,54
2021-08-22 01:59:06,56
2021-08-22 01:59:16,55
2021-08-22 01:59:26,54
2021-08-22 01:59:41,54
2021-08-22 01:59:46,55
2021-08-22 01:59:51,54
2021-08-22 02:00:01,53
2021-08-22 02:00:11,54
2021-08-22 02:00:26,54
2021-08-22 02:00:31,53
2021-08-22 02:00:36,54
2021-08-22 02:00:41,55
2021-08-22 02:00:57,55
2021-08-22 02:01:02,56
2021-08-22 02:01:07,55
2021-08-22 02:01:12,54
2021-08-22 02:01:22,55
2021-08-22 02:01:27,57
2021-08-22 02:01:32,56
2021-08-22 02:01:47,56
2021-08-22 02:01:57,57
2021-08-22 02:02:02,56
2021-08-22 02:02:07,55
2021-08-22 02:02:12,54
2021-08-22 02:02:17,55
2021-08-22 02:02:22,56
2021-08-22 02:02:37,56
2021-08-22 02:02:42,55
2021-08-22 02:02:47,54
2021-08-22 02:03:02,54
2021-08-22 02:03:17,55
2021-08-22 02:03:32,56
2021-08-22 02:03:42,55
2021-08-22 02:03:57,54
2021-08-22 02:04:12,53
2021-08-22 02:04:17,54
2021-08-22 02:04:32,54
2021-08-22 02:04:37,55
2021-08-22 02:04:47,56
2021-08-22 02:04:52,57
2021-08-22 02:05:02,55
2021-08-22 02:05:07,56
2021-08-22 02:05:12,57
2021-08-22 02:05:17,56
2021-08-22 02:05:22,55
2021-08-22 02:05:37,55
2021-08-22 02:05:47,54
2021-08-22 02:06:02,55
2021-08-22 02:06:07,56
2021-08-22 02:06:12,55
2021-08-22 02:06:27,55
2021-08-22 02:06:42,54
2021-08-22 02:06:57,54
2021-08-22 02:07:02,55
2021-08-22 02:07:07,54
2021-08-22 02:07:22,54
2021-08-22 02:07:32,55
2021-08-22 02:07:47,56
2021-08-22 02:07:57,54
2021-08-22 02:08:12,55
2021-08-22 02:08:17,54
2021-08-22 02:08:22,55
2021-08-22 02:08:27,56
2021-08-22 02:08:42,55
2021-08-22 02:08:47,56
2021-08-22 02:08:57,55
2021-08-22 02:09:02,55
2021-08-22 02:09:17,55
2021-08-22 02:09:32,54
2021-08-22 02:09:37,55
2021-08-22 02:09:52,55
2021-08-22 02:10:02,56
2021-08-22 02:10:07,54
2021-08-22 02:10:17,55
2021-08-22 02:10:32,55
2021-08-22 02:10:42,54
2021-08-22 02:10:47,53
2021-08-22 02:10:52,54
2021-08-22 02:10:57,55
2021-08-22 02:11:07,56
2021-08-22 02:11:12,55
2021-08-22 02:11:17,54
2021-08-22 02:11:27,55
2021-08-22 02:11:42,55
2021-08-22 02:11:47,54
2021-08-22 02:11:52,53
2021-08-22 02:12:07,54
2021-08-22 02:12:17,53
2021-08-22 02:12:27,54
2021-08-22 02:12:37,55
2021-08-22 02:12:42,54
2021-08-22 02:12:52,53
2021-08-22 02:13:07,53
2021-08-22 02:13:12,54
2021-08-22 02:13:17,55
2021-08-22 02:13:24,54
2021-08-22 02:13:39,56
2021-08-22 02:13:49,55
2021-08-22 02:13:59,54
2021-08-22 02:14:14,55
2021-08-22 02:14:19,56
2021-08-22 02:14:29,55
2021-08-22 02:14:44,55
2021-08-22 02:14:49,54
2021-08-22 02:15:04,54
2021-08-22 02:15:09,55
2021-08-22 02:15:19,56
2021-08-22 02:15:29,55
2021-08-22 02:15:44,55
2021-08-22 02:15:54,54
2021-08-22 02:16:09,54
2021-08-22 02:16:24,54
2021-08-22 02:16:29,55
2021-08-22 02:16:39,54
2021-08-22 02:16:54,56
2021-08-22 02:16:59,55
2021-08-22 02:17:14,54
2021-08-22 02:17:29,55
2021-08-22 02:17:34,54
2021-08-22 02:17:49,53
2021-08-22 02:18:05,53
2021-08-22 02:18:20,54
2021-08-22 02:18:30,53
2021-08-22 02:18:40,54
2021-08-22 02:18:45,55
2021-08-22 02:19:00,55
2021-08-22 02:19:05,54
2021-08-22 02:19:20,55
2021-08-22 02:19:30,54
2021-08-22 02:19:45,55
2021-08-22 02:19:50,54
2021-08-22 02:20:00,53
2021-08-22 02:20:15,54
2021-08-22 02:20:20,55
2021-08-22 02:20:35,54
2021-08-22 02:20:40,55
2021-08-22 02:20:55,53
2021-08-22 02:21:10,54
2021-08-22 02:21:20,53
2021-08-22 02:21:25,54
2021-08-22 02:21:30,53
2021-08-22 02:21:45,52
2021-08-22 02:21:55,55
2021-08-22 02:22:00,57
2021-08-22 02:22:05,59
2021-08-22 02:22:10,62
2021-08-22 02:22:15,63
2021-08-22 02:22:20,64
2021-08-22 02:22:25,63
2021-08-22 02:22:30,62
2021-08-22 02:22:40,60
2021-08-22 02:22:55,61
2021-08-22 02:23:00,63
2021-08-22 02:23:05,64
2021-08-22 02:23:10,65
2021-08-22 02:23:25,65
2021-08-22 02:23:30,66
2021-08-22 02:23:40,65
2021-08-22 02:23:45,63
2021-08-22 02:23:50,61
2021-08-22 02:23:55,59
2021-08-22 02:24:05,60
2021-08-22 02:24:10,63
2021-08-22 02:24:15,64
2021-08-22 02:24:30,63
2021-08-22 02:24:35,60
2021-08-22 02:24:40,59
2021-08-22 02:24:45,60
2021-08-22 02:25:00,60
2021-08-22 02:25:05,57
2021-08-22 02:25:10,56
2021-08-22 02:25:25,57
2021-08-22 02:25:30,58
2021-08-22 02:25:40,59
2021-08-22 02:25:45,59
2021-08-22 02:25:55,60
2021-08-22 02:26:05,58
2021-08-22 02:26:10,56
2021-08-22 02:26:15,55
2021-08-22 02:26:25,56
2021-08-22 02:26:30,58
2021-08-22 02:26:35,60
2021-08-22 02:26:45,59
2021-08-22 02:26:50,60
2021-08-22 02:27:00,57
2021-08-22 02:27:05,55
2021-08-22 02:27:15,56
2021-08-22 02:27:20,58
2021-08-22 02:27:25,62
2021-08-22 02:27:30,64
2021-08-22 02:27:35,63
2021-08-22 02:27:40,61
2021-08-22 02:27:55,59
2021-08-22 02:28:10,57
2021-08-22 02:28:25,57
2021-08-22 02:28:30,58
2021-08-22 02:28:35,61
2021-08-22 02:28:40,62
2021-08-22 02:28:45,61
2021-08-22 02:28:50,58
2021-08-22 02:28:55,57
2021-08-22 02:29:00,56
2021-08-22 02:29:15,57
2021-08-22 02:29:25,58
2021-08-22 02:29:30,59
2021-08-22 02:29:35,61
2021-08-22 02:29:40,64
2021-08-22 02:29:45,65
2021-08-22 02:29:50,64
2021-08-22 02:29:55,60
2021-08-22 02:30:00,56
2021-08-22 02:30:15,57
2021-08-22 02:30:20,59
2021-08-22 02:30:25,63
2021-08-22 02:30:30,64
2021-08-22 02:30:35,63
2021-08-22 02:30:40,62
2021-08-22 02:30:45,59
2021-08-22 02:30:50,57
2021-08-22 02:31:05,57
2021-08-22 02:31:15,58
2021-08-22 02:31:20,60
2021-08-22 02:31:25,63
2021-08-22 02:31:30,65
2021-08-22 02:31:40,66
2021-08-22 02:31:50,64
2021-08-22 02:31:55,61
2021-08-22 02:32:00,60
2021-08-22 02:32:05,60
2021-08-22 02:32:20,60
2021-08-22 02:32:25,61
2021-08-22 02:32:35,60
2021-08-22 02:32:40,58
2021-08-22 02:32:45,57
2021-08-22 02:32:50,59
2021-08-22 02:32:55,60
2021-08-22 02:33:05,59
2021-08-22 02:33:20,60
2021-08-22 02:33:25,61
2021-08-22 02:33:30,62
2021-08-22 02:33:35,61
2021-08-22 02:33:40,60
2021-08-22 02:33:45,59
2021-08-22 02:33:50,57
2021-08-22 02:34:05,59
2021-08-22 02:34:10,60
2021-08-22 02:34:15,62
2021-08-22 02:34:20,65
2021-08-22 02:34:25,64
2021-08-22 02:34:35,65
2021-08-22 02:34:45,63
2021-08-22 02:34:55,62
2021-08-22 02:35:00,60
2021-08-22 02:35:05,61
2021-08-22 02:35:11,60
2021-08-22 02:35:16,59
2021-08-22 02:35:21,58
2021-08-22 02:35:31,59
2021-08-22 02:35:41,60
2021-08-22 02:35:46,63
2021-08-22 02:35:51,64
2021-08-22 02:35:56,63
2021-08-22 02:36:01,62
2021-08-22 02:36:06,63
2021-08-22 02:36:11,62
2021-08-22 02:36:16,63
2021-08-22 02:36:26,62
2021-08-22 02:36:31,60
2021-08-22 02:36:36,58
2021-08-22 02:36:46,59
2021-08-22 02:36:51,60
2021-08-22 02:37:01,61
2021-08-22 02:37:11,59
2021-08-22 02:37:16,57
2021-08-22 02:37:21,56
2021-08-22 02:37:26,57
2021-08-22 02:37:41,58
2021-08-22 02:37:46,60
2021-08-22 02:38:01,61
2021-08-22 02:38:16,60
2021-08-22 02:38:21,59
2021-08-22 02:38:26,59
2021-08-22 02:38:36,60
2021-08-22 02:38:46,59
2021-08-22 02:38:51,58
2021-08-22 02:39:01,59
2021-08-22 02:39:11,60
2021-08-22 02:39:21,61
2021-08-22 02:39:26,60
2021-08-22 02:39:36,59
2021-08-22 02:39:41,60
2021-08-22 02:39:46,61
2021-08-22 02:40:01,66
2021-08-22 02:40:06,74
2021-08-22 02:40:11,79
2021-08-22 02:40:16,71
2021-08-22 02:40:21,63
2021-08-22 02:40:26,61
2021-08-22 02:40:31,62
2021-08-22 02:40:36,61
2021-08-22 02:40:41,58
2021-08-22 02:40:51,61
2021-08-22 02:40:56,65
2021-08-22 02:41:01,62
2021-08-22 02:41:06,58
2021-08-22 02:41:21,56
2021-08-22 02:41:26,57
2021-08-22 02:41:31,57
2021-08-22 02:41:36,56
2021-08-22 02:41:46,60
2021-08-22 02:41:51,63
2021-08-22 02:41:56,62
2021-08-22 02:42:01,61
2021-08-22 02:42:06,60
2021-08-22 02:42:11,63
2021-08-22 02:42:16,65
2021-08-22 02:42:21,63
2021-08-22 02:42:26,61
2021-08-22 02:42:36,64
2021-08-22 02:42:41,67
2021-08-22 02:42:46,61
