time,heart_rate
2021-08-24 23:34:35,70
2021-08-24 23:34:50,70
2021-08-24 23:34:55,72
2021-08-24 23:35:00,82
2021-08-24 23:35:05,80
2021-08-24 23:35:20,81
2021-08-24 23:35:25,82
2021-08-24 23:35:30,86
2021-08-24 23:35:35,90
2021-08-24 23:35:40,80
2021-08-24 23:35:45,77
2021-08-24 23:35:50,74
2021-08-24 23:35:55,69
2021-08-24 23:36:00,65
2021-08-24 23:36:05,59
2021-08-24 23:36:10,58
2021-08-24 23:36:15,58
2021-08-24 23:36:20,58
2021-08-24 23:36:30,57
2021-08-24 23:36:35,57
2021-08-24 23:36:40,57
2021-08-24 23:36:50,56
2021-08-24 23:36:55,56
2021-08-24 23:37:05,56
2021-08-24 23:37:10,56
2021-08-24 23:37:15,56
2021-08-24 23:37:20,56
2021-08-24 23:37:25,56
2021-08-24 23:37:35,57
2021-08-24 23:37:40,57
2021-08-24 23:37:50,57
2021-08-24 23:37:55,56
2021-08-24 23:38:00,57
2021-08-24 23:38:15,57
2021-08-24 23:38:20,58
2021-08-24 23:38:25,57
2021-08-24 23:38:30,57
2021-08-24 23:38:35,56
2021-08-24 23:38:45,57
2021-08-24 23:39:00,57
2021-08-24 23:39:15,57
2021-08-24 23:39:32,57
2021-08-24 23:39:37,55
2021-08-24 23:39:42,56
2021-08-24 23:39:57,56
2021-08-24 23:40:07,57
2021-08-24 23:40:12,56
2021-08-24 23:40:27,56
2021-08-24 23:40:37,57
2021-08-24 23:40:42,58
2021-08-24 23:40:47,59
2021-08-24 23:40:52,57
2021-08-24 23:40:57,55
2021-08-24 23:41:02,54
2021-08-24 23:41:17,55
2021-08-24 23:41:32,55
2021-08-24 23:41:37,56
2021-08-24 23:41:47,55
2021-08-24 23:42:02,55
2021-08-24 23:42:07,54
2021-08-24 23:42:12,55
2021-08-24 23:42:22,56
2021-08-24 23:42:37,56
2021-08-24 23:42:42,55
2021-08-24 23:42:57,56
2021-08-24 23:43:12,56
2021-08-24 23:43:17,55
2021-08-24 23:43:32,55
2021-08-24 23:43:37,55
2021-08-24 23:43:52,55
2021-08-24 23:44:07,54
2021-08-24 23:44:22,55
2021-08-24 23:44:37,55
2021-08-24 23:44:52,54
2021-08-24 23:44:57,55
2021-08-24 23:45:07,56
2021-08-24 23:45:12,55
2021-08-24 23:45:27,54
2021-08-24 23:45:42,54
2021-08-24 23:45:47,55
2021-08-24 23:45:52,54
2021-08-24 23:46:07,55
2021-08-24 23:46:17,54
2021-08-24 23:46:32,54
2021-08-24 23:46:37,55
2021-08-24 23:46:42,54
2021-08-24 23:46:52,55
2021-08-24 23:47:07,55
2021-08-24 23:47:22,54
2021-08-24 23:47:27,53
2021-08-24 23:47:42,53
2021-08-24 23:47:52,54
2021-08-24 23:47:57,53
2021-08-24 23:48:12,54
2021-08-24 23:48:17,53
2021-08-24 23:48:22,53
2021-08-24 23:48:27,54
2021-08-24 23:48:32,53
2021-08-24 23:48:47,53
2021-08-24 23:49:02,52
2021-08-24 23:49:17,52
2021-08-24 23:49:22,53
2021-08-24 23:49:37,54
2021-08-24 23:49:52,54
2021-08-24 23:49:57,53
2021-08-24 23:50:12,53
2021-08-24 23:50:27,52
2021-08-24 23:50:37,53
2021-08-24 23:50:52,53
2021-08-24 23:51:07,53
2021-08-24 23:51:17,54
2021-08-24 23:51:32,53
2021-08-24 23:51:47,53
2021-08-24 23:52:02,53
2021-08-24 23:52:17,53
2021-08-24 23:52:22,54
2021-08-24 23:52:27,53
2021-08-24 23:52:32,52
2021-08-24 23:52:42,53
2021-08-24 23:52:52,54
2021-08-24 23:52:57,53
2021-08-24 23:53:02,52
2021-08-24 23:53:07,52
2021-08-24 23:53:12,53
2021-08-24 23:53:27,52
2021-08-24 23:53:37,53
2021-08-24 23:53:48,52
2021-08-24 23:53:58,53
2021-08-24 23:54:13,53
2021-08-24 23:54:18,52
2021-08-24 23:54:28,53
2021-08-24 23:54:43,53
2021-08-24 23:54:48,52
2021-08-24 23:54:53,51
2021-08-24 23:54:58,52
2021-08-24 23:55:08,53
2021-08-24 23:55:23,53
2021-08-24 23:55:33,52
2021-08-24 23:55:48,52
2021-08-24 23:55:53,51
2021-08-24 23:56:08,51
2021-08-24 23:56:13,52
2021-08-24 23:56:18,51
2021-08-24 23:56:28,52
2021-08-24 23:56:33,51
2021-08-24 23:56:48,51
2021-08-24 23:56:58,52
2021-08-24 23:57:13,52
2021-08-24 23:57:28,52
2021-08-24 23:57:43,52
2021-08-24 23:57:58,52
2021-08-24 23:58:13,51
2021-08-24 23:58:28,51
2021-08-24 23:58:33,51
2021-08-24 23:58:48,51
