time,heart_rate
2021-09-19 00:00:13,58
2021-09-19 00:00:18,59
2021-09-19 00:00:33,58
2021-09-19 00:00:38,57
2021-09-19 00:00:53,57
2021-09-19 00:00:58,58
2021-09-19 00:01:03,59
2021-09-19 00:01:13,58
2021-09-19 00:01:28,57
2021-09-19 00:01:33,56
2021-09-19 00:01:38,55
2021-09-19 00:01:53,58
2021-09-19 00:01:58,59
2021-09-19 00:02:03,58
2021-09-19 00:02:08,56
2021-09-19 00:02:18,57
2021-09-19 00:02:23,59
2021-09-19 00:02:28,57
2021-09-19 00:02:33,56
2021-09-19 00:02:38,55
2021-09-19 00:02:43,54
2021-09-19 00:02:48,55
2021-09-19 00:02:53,57
2021-09-19 00:03:08,59
2021-09-19 00:03:13,60
2021-09-19 00:03:18,59
2021-09-19 00:03:23,61
2021-09-19 00:03:33,59
2021-09-19 00:03:38,58
2021-09-19 00:03:43,57
2021-09-19 00:03:48,59
2021-09-19 00:03:53,61
2021-09-19 00:03:58,62
2021-09-19 00:04:03,61
2021-09-19 00:04:13,59
2021-09-19 00:04:28,59
2021-09-19 00:04:33,60
2021-09-19 00:04:38,58
2021-09-19 00:04:43,56
2021-09-19 00:04:58,56
2021-09-19 00:05:03,57
2021-09-19 00:05:13,59
2021-09-19 00:05:18,60
2021-09-19 00:05:28,61
2021-09-19 00:05:38,60
2021-09-19 00:05:48,59
2021-09-19 00:05:53,57
2021-09-19 00:06:03,58
2021-09-19 00:06:08,60
2021-09-19 00:06:13,61
2021-09-19 00:06:18,63
2021-09-19 00:06:23,62
2021-09-19 00:06:28,61
2021-09-19 00:06:33,60
2021-09-19 00:06:43,59
2021-09-19 00:06:48,58
2021-09-19 00:06:58,59
2021-09-19 00:07:03,60
2021-09-19 00:07:08,61
2021-09-19 00:07:13,62
2021-09-19 00:07:18,61
2021-09-19 00:07:28,62
2021-09-19 00:07:33,61
2021-09-19 00:07:48,61
2021-09-19 00:07:58,64
2021-09-19 00:08:03,65
2021-09-19 00:08:08,66
2021-09-19 00:08:13,65
2021-09-19 00:08:18,64
2021-09-19 00:08:28,64
2021-09-19 00:08:43,59
2021-09-19 00:08:48,55
2021-09-19 00:08:53,54
2021-09-19 00:08:58,53
2021-09-19 00:09:08,55
2021-09-19 00:09:13,57
2021-09-19 00:09:18,58
2021-09-19 00:09:23,56
2021-09-19 00:09:28,55
2021-09-19 00:09:33,55
2021-09-19 00:09:38,56
2021-09-19 00:09:48,57
2021-09-19 00:09:53,58
2021-09-19 00:09:58,57
2021-09-19 00:10:08,59
2021-09-19 00:10:13,61
2021-09-19 00:10:18,62
2021-09-19 00:10:33,61
2021-09-19 00:10:43,60
2021-09-19 00:10:53,61
2021-09-19 00:10:58,62
2021-09-19 00:11:03,63
2021-09-19 00:11:08,61
2021-09-19 00:11:13,59
2021-09-19 00:11:23,61
2021-09-19 00:11:33,62
2021-09-19 00:11:38,60
2021-09-19 00:11:43,59
2021-09-19 00:11:53,58
2021-09-19 00:11:58,57
2021-09-19 00:12:08,58
2021-09-19 00:12:18,59
2021-09-19 00:12:33,59
2021-09-19 00:12:38,60
2021-09-19 00:12:43,59
2021-09-19 00:12:58,59
2021-09-19 00:13:03,58
2021-09-19 00:13:08,59
2021-09-19 00:13:23,60
2021-09-19 00:13:33,59
2021-09-19 00:13:38,57
2021-09-19 00:13:53,58
2021-09-19 00:13:58,59
2021-09-19 00:14:03,60
2021-09-19 00:14:18,60
2021-09-19 00:14:23,61
2021-09-19 00:14:28,62
2021-09-19 00:14:33,60
2021-09-19 00:14:38,59
2021-09-19 00:14:48,58
2021-09-19 00:14:53,57
2021-09-19 00:15:08,58
2021-09-19 00:15:13,60
2021-09-19 00:15:18,61
2021-09-19 00:15:23,63
2021-09-19 00:15:28,61
2021-09-19 00:15:33,60
2021-09-19 00:15:48,60
2021-09-19 00:15:53,59
2021-09-19 00:16:03,60
2021-09-19 00:16:13,58
2021-09-19 00:16:18,56
2021-09-19 00:16:28,57
2021-09-19 00:16:33,58
2021-09-19 00:16:44,57
2021-09-19 00:16:54,59
2021-09-19 00:17:09,59
2021-09-19 00:17:14,60
2021-09-19 00:17:24,59
2021-09-19 00:17:39,59
2021-09-19 00:17:44,60
2021-09-19 00:17:49,58
2021-09-19 00:17:59,60
2021-09-19 00:18:04,61
2021-09-19 00:18:09,62
2021-09-19 00:18:14,63
2021-09-19 00:18:19,62
2021-09-19 00:18:24,60
2021-09-19 00:18:29,58
2021-09-19 00:18:34,57
2021-09-19 00:18:39,59
2021-09-19 00:18:54,59
2021-09-19 00:18:59,60
2021-09-19 00:19:09,59
2021-09-19 00:19:14,58
2021-09-19 00:19:19,59
2021-09-19 00:19:24,58
2021-09-19 00:19:29,57
2021-09-19 00:19:34,58
2021-09-19 00:19:39,57
2021-09-19 00:19:44,56
2021-09-19 00:19:49,57
2021-09-19 00:20:04,57
2021-09-19 00:20:14,58
2021-09-19 00:20:29,57
2021-09-19 00:20:34,58
2021-09-19 00:20:39,59
2021-09-19 00:20:44,58
2021-09-19 00:20:49,57
2021-09-19 00:21:04,57
2021-09-19 00:21:09,59
2021-09-19 00:21:14,60
2021-09-19 00:21:19,60
2021-09-19 00:21:34,60
2021-09-19 00:21:39,61
2021-09-19 00:21:44,72
2021-09-19 00:21:49,74
2021-09-19 00:21:54,72
2021-09-19 00:21:59,68
2021-09-19 00:22:04,61
2021-09-19 00:22:09,59
2021-09-19 00:22:24,60
2021-09-19 00:22:39,60
2021-09-19 00:22:49,62
2021-09-19 00:22:54,63
2021-09-19 00:23:09,62
2021-09-19 00:23:24,62
2021-09-19 00:23:29,61
2021-09-19 00:23:39,60
2021-09-19 00:23:54,60
2021-09-19 00:24:09,60
2021-09-19 00:24:19,61
2021-09-19 00:24:29,60
2021-09-19 00:24:39,61
2021-09-19 00:24:54,61
2021-09-19 00:25:09,60
2021-09-19 00:25:14,59
2021-09-19 00:25:29,59
2021-09-19 00:25:44,59
2021-09-19 00:25:54,60
2021-09-19 00:25:59,61
2021-09-19 00:26:04,60
2021-09-19 00:26:19,60
2021-09-19 00:26:24,61
2021-09-19 00:26:29,59
2021-09-19 00:26:44,60
2021-09-19 00:26:49,59
2021-09-19 00:27:04,59
2021-09-19 00:27:09,60
2021-09-19 00:27:14,59
2021-09-19 00:27:24,58
2021-09-19 00:27:34,59
2021-09-19 00:27:44,58
2021-09-19 00:27:54,59
2021-09-19 00:27:59,60
2021-09-19 00:28:09,59
2021-09-19 00:28:24,59
2021-09-19 00:28:39,59
2021-09-19 00:28:44,60
2021-09-19 00:28:54,61
2021-09-19 00:28:59,59
2021-09-19 00:29:04,58
2021-09-19 00:29:19,59
2021-09-19 00:29:34,59
2021-09-19 00:29:39,60
2021-09-19 00:29:44,59
2021-09-19 00:29:59,58
2021-09-19 00:30:04,57
2021-09-19 00:30:09,56
2021-09-19 00:30:19,57
2021-09-19 00:30:24,58
2021-09-19 00:30:29,59
2021-09-19 00:30:34,58
2021-09-19 00:30:39,57
2021-09-19 00:30:49,58
2021-09-19 00:30:59,59
2021-09-19 00:31:09,58
2021-09-19 00:31:24,58
2021-09-19 00:31:34,59
2021-09-19 00:31:39,58
2021-09-19 00:31:49,57
2021-09-19 00:31:54,58
2021-09-19 00:31:59,59
2021-09-19 00:32:14,58
2021-09-19 00:32:19,56
2021-09-19 00:32:29,57
2021-09-19 00:32:34,58
2021-09-19 00:32:44,59
2021-09-19 00:32:49,58
2021-09-19 00:33:04,59
2021-09-19 00:33:14,58
2021-09-19 00:33:19,57
2021-09-19 00:33:34,59
2021-09-19 00:33:39,60
2021-09-19 00:33:44,59
2021-09-19 00:33:50,59
2021-09-19 00:33:55,58
2021-09-19 00:34:10,58
2021-09-19 00:34:20,59
2021-09-19 00:34:25,58
2021-09-19 00:34:30,57
2021-09-19 00:34:45,57
2021-09-19 00:34:50,58
2021-09-19 00:34:55,60
2021-09-19 00:35:00,60
2021-09-19 00:35:05,58
2021-09-19 00:35:10,57
2021-09-19 00:35:20,60
2021-09-19 00:35:25,61
2021-09-19 00:35:30,59
2021-09-19 00:35:35,58
2021-09-19 00:35:50,58
2021-09-19 00:36:05,57
2021-09-19 00:36:10,56
2021-09-19 00:36:20,57
2021-09-19 00:36:35,57
2021-09-19 00:36:50,57
2021-09-19 00:37:00,58
2021-09-19 00:37:05,59
2021-09-19 00:37:10,58
2021-09-19 00:37:15,57
2021-09-19 00:37:30,58
2021-09-19 00:37:35,57
2021-09-19 00:37:40,58
2021-09-19 00:37:45,59
2021-09-19 00:38:00,58
2021-09-19 00:38:05,57
2021-09-19 00:38:10,54
2021-09-19 00:38:20,55
2021-09-19 00:38:30,56
2021-09-19 00:38:35,57
2021-09-19 00:38:40,56
2021-09-19 00:38:55,57
2021-09-19 00:39:05,58
2021-09-19 00:39:10,57
2021-09-19 00:39:15,56
2021-09-19 00:39:30,56
2021-09-19 00:39:35,57
2021-09-19 00:39:40,58
2021-09-19 00:39:50,56
2021-09-19 00:39:55,55
2021-09-19 00:40:00,56
2021-09-19 00:40:05,57
2021-09-19 00:40:20,57
2021-09-19 00:40:30,58
2021-09-19 00:40:35,57
2021-09-19 00:40:40,56
2021-09-19 00:40:50,57
2021-09-19 00:40:55,56
2021-09-19 00:41:00,55
2021-09-19 00:41:15,56
2021-09-19 00:41:30,57
2021-09-19 00:41:35,59
2021-09-19 00:41:40,58
2021-09-19 00:41:45,56
2021-09-19 00:41:50,55
2021-09-19 00:42:05,56
2021-09-19 00:42:15,55
2021-09-19 00:42:30,56
2021-09-19 00:42:35,57
2021-09-19 00:42:45,56
2021-09-19 00:43:00,57
2021-09-19 00:43:05,56
2021-09-19 00:43:10,57
2021-09-19 00:43:20,56
2021-09-19 00:43:35,56
2021-09-19 00:43:45,55
2021-09-19 00:43:50,56
2021-09-19 00:43:55,57
2021-09-19 00:44:00,56
2021-09-19 00:44:10,56
2021-09-19 00:44:15,57
2021-09-19 00:44:20,56
2021-09-19 00:44:25,55
2021-09-19 00:44:40,54
2021-09-19 00:44:55,54
2021-09-19 00:45:00,56
2021-09-19 00:45:15,55
2021-09-19 00:45:20,54
2021-09-19 00:45:35,53
2021-09-19 00:45:40,54
2021-09-19 00:45:45,53
2021-09-19 00:45:55,54
2021-09-19 00:46:00,55
2021-09-19 00:46:05,56
2021-09-19 00:46:10,55
2021-09-19 00:46:20,54
2021-09-19 00:46:30,55
2021-09-19 00:46:35,56
2021-09-19 00:46:40,55
2021-09-19 00:46:55,55
2021-09-19 00:47:05,56
2021-09-19 00:47:20,57
2021-09-19 00:47:25,56
2021-09-19 00:47:30,55
2021-09-19 00:47:45,54
2021-09-19 00:47:55,53
2021-09-19 00:48:10,54
2021-09-19 00:48:15,56
2021-09-19 00:48:20,57
2021-09-19 00:48:30,56
2021-09-19 00:48:45,56
2021-09-19 00:48:50,55
2021-09-19 00:48:55,56
2021-09-19 00:49:10,56
2021-09-19 00:49:15,57
2021-09-19 00:49:20,56
2021-09-19 00:49:25,55
2021-09-19 00:49:30,53
2021-09-19 00:49:45,54
2021-09-19 00:49:55,55
2021-09-19 00:50:05,53
2021-09-19 00:50:20,53
2021-09-19 00:50:30,54
2021-09-19 00:50:40,53
2021-09-19 00:50:56,54
2021-09-19 00:51:01,55
2021-09-19 00:51:16,55
2021-09-19 00:51:21,54
2021-09-19 00:51:26,55
2021-09-19 00:51:31,56
2021-09-19 00:51:46,55
2021-09-19 00:51:51,55
2021-09-19 00:52:01,54
2021-09-19 00:52:16,54
2021-09-19 00:52:21,55
2021-09-19 00:52:36,56
2021-09-19 00:52:46,54
2021-09-19 00:52:51,53
2021-09-19 00:52:56,54
2021-09-19 00:53:11,54
2021-09-19 00:53:16,55
2021-09-19 00:53:21,54
2021-09-19 00:53:36,55
2021-09-19 00:53:41,55
2021-09-19 00:53:46,54
2021-09-19 00:53:51,51
2021-09-19 00:54:06,51
2021-09-19 00:54:21,53
2021-09-19 00:54:26,54
2021-09-19 00:54:41,54
2021-09-19 00:54:51,55
2021-09-19 00:54:56,56
2021-09-19 00:55:01,55
2021-09-19 00:55:16,56
2021-09-19 00:55:21,55
2021-09-19 00:55:36,56
