time,heart_rate
2021-08-27 00:00:09,64
2021-08-27 00:00:14,65
2021-08-27 00:00:19,64
2021-08-27 00:00:29,63
2021-08-27 00:00:44,63
2021-08-27 00:00:54,64
2021-08-27 00:01:04,65
2021-08-27 00:01:09,64
2021-08-27 00:01:14,63
2021-08-27 00:01:24,62
2021-08-27 00:01:29,63
2021-08-27 00:01:39,64
2021-08-27 00:01:54,63
2021-08-27 00:02:04,64
2021-08-27 00:02:19,64
2021-08-27 00:02:29,66
2021-08-27 00:02:34,65
2021-08-27 00:02:39,63
2021-08-27 00:02:44,62
2021-08-27 00:02:49,61
2021-08-27 00:02:54,60
2021-08-27 00:02:59,59
2021-08-27 00:03:04,60
2021-08-27 00:03:19,61
2021-08-27 00:03:34,62
2021-08-27 00:03:49,62
2021-08-27 00:04:04,62
2021-08-27 00:04:19,62
2021-08-27 00:04:24,62
2021-08-27 00:04:39,62
2021-08-27 00:04:44,63
2021-08-27 00:04:59,62
2021-08-27 00:05:14,62
2021-08-27 00:05:29,61
2021-08-27 00:05:44,62
2021-08-27 00:05:59,62
2021-08-27 00:06:14,62
2021-08-27 00:06:24,63
2021-08-27 00:06:34,62
2021-08-27 00:06:49,61
2021-08-27 00:07:04,62
2021-08-27 00:07:09,61
2021-08-27 00:07:24,62
2021-08-27 00:07:29,63
2021-08-27 00:07:34,62
2021-08-27 00:07:49,61
2021-08-27 00:08:04,61
2021-08-27 00:08:19,61
2021-08-27 00:08:34,61
2021-08-27 00:08:39,62
2021-08-27 00:08:54,62
2021-08-27 00:09:09,62
2021-08-27 00:09:24,62
2021-08-27 00:09:29,61
2021-08-27 00:09:39,62
2021-08-27 00:09:44,62
2021-08-27 00:09:59,61
2021-08-27 00:10:14,61
2021-08-27 00:10:29,61
2021-08-27 00:10:44,61
2021-08-27 00:10:59,61
2021-08-27 00:11:14,61
2021-08-27 00:11:29,61
2021-08-27 00:11:40,62
2021-08-27 00:11:45,61
2021-08-27 00:11:50,60
2021-08-27 00:12:00,61
2021-08-27 00:12:15,60
2021-08-27 00:12:25,61
2021-08-27 00:12:30,62
2021-08-27 00:12:45,62
2021-08-27 00:12:50,61
2021-08-27 00:13:05,60
2021-08-27 00:13:20,61
2021-08-27 00:13:35,61
2021-08-27 00:13:45,62
2021-08-27 00:13:50,61
2021-08-27 00:14:05,62
