time,heart_rate
2021/8/21 8:16,99
2021/8/21 8:16,93
2021/8/21 8:16,70
2021/8/21 8:16,67
2021/8/21 8:17,64
2021/8/21 8:17,62
2021/8/21 8:17,66
2021/8/21 8:17,68
2021/8/21 8:17,69
2021/8/21 8:47,71
2021/8/21 8:47,70
2021/8/21 8:48,71
2021/8/21 8:48,73
2021/8/21 8:48,76
2021/8/21 8:48,72
2021/8/21 8:48,70
2021/8/21 8:48,69
2021/8/21 8:48,70
2021/8/21 8:48,72
2021/8/21 8:48,73
2021/8/21 8:49,74
2021/8/21 8:49,73
2021/8/21 8:49,74
2021/8/21 8:49,73
2021/8/21 8:49,73
2021/8/21 8:50,74
2021/8/21 8:50,77
2021/8/21 8:50,80
2021/8/21 8:50,81
2021/8/21 8:50,80
2021/8/21 8:50,79
2021/8/21 8:51,78
2021/8/21 8:51,77
2021/8/21 8:51,76
2021/8/21 8:51,78
2021/8/21 8:51,77
2021/8/21 8:51,76
2021/8/21 8:52,75
2021/8/21 8:52,75
2021/8/21 8:52,74
2021/8/21 8:52,75
2021/8/21 8:52,75
2021/8/21 8:52,73
2021/8/21 8:53,73
2021/8/21 8:53,73
2021/8/21 8:53,74
2021/8/21 8:53,75
2021/8/21 8:53,75
2021/8/21 8:53,73
2021/8/21 8:53,72
2021/8/21 8:54,73
2021/8/21 8:54,74
2021/8/21 8:54,74
2021/8/21 8:54,73
2021/8/21 8:54,72
2021/8/21 8:54,69
2021/8/21 8:55,68
2021/8/21 8:55,69
2021/8/21 8:55,69
2021/8/21 8:55,71
2021/8/21 8:55,72
2021/8/21 8:55,73
2021/8/21 8:55,72
2021/8/21 8:56,72
2021/8/21 8:56,80
2021/8/21 8:56,82
2021/8/21 8:56,81
2021/8/21 8:56,80
2021/8/21 8:57,69
2021/8/21 8:57,67
2021/8/21 8:57,68
2021/8/21 8:57,69
2021/8/21 8:57,70
2021/8/21 8:57,69
2021/8/21 8:57,68
2021/8/21 8:58,68
2021/8/21 8:58,68
2021/8/21 8:58,70
2021/8/21 8:58,78
2021/8/21 8:58,77
2021/8/21 8:58,75
2021/8/21 8:59,74
2021/8/21 8:59,73
2021/8/21 8:59,75
2021/8/21 8:59,74
2021/8/21 8:59,73
2021/8/21 8:59,71
2021/8/21 8:59,67
2021/8/21 8:59,66
2021/8/21 9:00,65
2021/8/21 9:00,65
2021/8/21 9:00,66
2021/8/21 9:00,67
2021/8/21 9:00,66
2021/8/21 9:00,65
2021/8/21 9:00,66
2021/8/21 9:01,67
2021/8/21 9:01,67
2021/8/21 9:01,67
2021/8/21 9:01,68
2021/8/21 9:01,71
2021/8/21 9:02,72
2021/8/21 9:02,73
2021/8/21 9:02,72
2021/8/21 9:02,73
2021/8/21 9:02,74
2021/8/21 9:02,77
2021/8/21 9:02,74
2021/8/21 9:03,77
2021/8/21 9:03,79
2021/8/21 9:03,79
2021/8/21 9:03,77
2021/8/21 9:03,75
2021/8/21 9:03,69
2021/8/21 9:03,67
2021/8/21 9:04,68
2021/8/21 9:04,69
2021/8/21 9:04,69
2021/8/21 9:04,70
2021/8/21 9:04,71
2021/8/21 9:05,70
2021/8/21 9:05,70
2021/8/21 9:05,71
2021/8/21 9:05,70
2021/8/21 9:05,69
2021/8/21 9:05,70
2021/8/21 9:05,71
2021/8/21 9:05,73
2021/8/21 9:05,74
2021/8/21 9:06,75
2021/8/21 9:06,74
2021/8/21 9:06,73
2021/8/21 9:06,73
2021/8/21 9:06,73
2021/8/21 9:06,74
2021/8/21 9:06,76
2021/8/21 9:07,77
2021/8/21 9:07,76
2021/8/21 9:07,74
2021/8/21 9:07,75
2021/8/21 9:07,74
2021/8/21 9:07,75
2021/8/21 9:07,80
2021/8/21 9:08,85
2021/8/21 9:08,84
2021/8/21 9:08,83
2021/8/21 9:08,83
2021/8/21 9:08,82
2021/8/21 9:08,84
2021/8/21 9:08,85
2021/8/21 9:08,79
2021/8/21 9:08,80
2021/8/21 9:09,79
2021/8/21 9:09,78
2021/8/21 9:09,78
2021/8/21 9:09,78
2021/8/21 9:09,79
2021/8/21 9:09,80
2021/8/21 9:10,79
2021/8/21 9:10,78
2021/8/21 9:10,77
2021/8/21 9:10,76
2021/8/21 9:10,75
2021/8/21 9:10,73
2021/8/21 9:10,67
2021/8/21 9:10,65
2021/8/21 9:11,66
2021/8/21 9:11,67
2021/8/21 9:11,67
2021/8/21 9:11,68
2021/8/21 9:11,69
2021/8/21 9:11,70
2021/8/21 9:11,69
