time,heart_rate
2021-09-17 21:13:09,133
2021-09-17 21:13:24,133
2021-09-17 21:13:39,133
2021-09-17 21:13:44,121
2021-09-17 21:13:49,74
2021-09-17 21:13:54,75
2021-09-17 21:14:04,77
2021-09-17 21:14:09,79
2021-09-17 21:14:19,77
2021-09-17 21:14:24,74
2021-09-17 21:14:29,71
2021-09-17 21:14:34,71
2021-09-17 21:14:39,71
2021-09-17 21:14:54,71
2021-09-17 21:14:59,72
2021-09-17 21:15:04,75
2021-09-17 21:15:09,75
2021-09-17 21:15:14,76
2021-09-17 21:15:19,72
2021-09-17 21:15:24,69
2021-09-17 21:15:29,69
2021-09-17 21:15:34,69
2021-09-17 21:15:44,70
2021-09-17 21:15:54,69
2021-09-17 21:15:59,70
2021-09-17 21:16:14,71
2021-09-17 21:16:24,73
2021-09-17 21:16:29,74
2021-09-17 21:16:39,75
2021-09-17 21:16:44,74
2021-09-17 21:16:49,69
2021-09-17 21:16:54,70
2021-09-17 21:16:59,71
2021-09-17 21:17:04,74
2021-09-17 21:17:09,74
2021-09-17 21:17:14,72
2021-09-17 21:17:19,69
2021-09-17 21:17:24,67
2021-09-17 21:17:29,67
2021-09-17 21:17:34,66
2021-09-17 21:17:39,68
2021-09-17 21:17:44,69
2021-09-17 21:17:54,70
2021-09-17 21:17:59,71
2021-09-17 21:18:04,79
2021-09-17 21:18:09,80
2021-09-17 21:18:14,79
2021-09-17 21:18:19,79
2021-09-17 21:18:24,78
2021-09-17 21:18:29,77
2021-09-17 21:18:35,83
2021-09-17 21:18:40,84
2021-09-17 21:18:50,83
2021-09-17 21:18:55,84
2021-09-17 21:19:05,83
2021-09-17 21:19:10,81
2021-09-17 21:19:20,80
2021-09-17 21:19:30,81
2021-09-17 21:19:40,80
2021-09-17 21:19:45,75
2021-09-17 21:19:50,73
2021-09-17 21:19:55,74
2021-09-17 21:20:05,75
2021-09-17 21:20:15,74
2021-09-17 21:20:20,73
2021-09-17 21:20:25,74
2021-09-17 21:20:30,73
2021-09-17 21:20:35,72
2021-09-17 21:20:50,72
2021-09-17 21:21:05,70
2021-09-17 21:21:15,71
2021-09-17 21:21:20,72
2021-09-17 21:21:25,73
2021-09-17 21:21:30,74
2021-09-17 21:21:35,71
2021-09-17 21:21:40,69
2021-09-17 21:21:45,70
2021-09-17 21:21:50,70
2021-09-17 21:22:00,71
2021-09-17 21:22:15,72
2021-09-17 21:22:30,72
2021-09-17 21:22:35,74
2021-09-17 21:22:40,76
2021-09-17 21:22:45,74
2021-09-17 21:22:50,71
2021-09-17 21:22:55,70
2021-09-17 21:23:10,70
2021-09-17 21:23:15,71
2021-09-17 21:23:30,74
2021-09-17 21:23:35,75
2021-09-17 21:23:40,79
2021-09-17 21:23:45,76
2021-09-17 21:23:50,77
2021-09-17 21:24:05,77
2021-09-17 21:24:10,78
2021-09-17 21:24:20,77
2021-09-17 21:24:25,76
2021-09-17 21:24:30,75
2021-09-17 21:24:40,74
2021-09-17 21:24:45,73
2021-09-17 21:24:50,72
2021-09-17 21:24:55,72
2021-09-17 21:25:10,72
2021-09-17 21:25:15,73
2021-09-17 21:25:20,73
2021-09-17 21:25:25,72
2021-09-17 21:25:35,70
2021-09-17 21:25:40,67
2021-09-17 21:25:45,67
2021-09-17 21:25:50,68
2021-09-17 21:25:55,73
2021-09-17 21:26:00,76
2021-09-17 21:26:10,75
2021-09-17 21:26:15,72
2021-09-17 21:26:20,67
2021-09-17 21:26:25,65
2021-09-17 21:26:35,66
2021-09-17 21:26:45,67
2021-09-17 21:26:50,67
2021-09-17 21:26:55,68
2021-09-17 21:27:05,69
2021-09-17 21:27:15,70
2021-09-17 21:27:20,69
2021-09-17 21:27:30,69
2021-09-17 21:27:40,68
2021-09-17 21:27:50,69
2021-09-17 21:28:00,70
2021-09-17 21:28:15,69
2021-09-17 21:28:30,70
2021-09-17 21:28:40,71
2021-09-17 21:28:50,70
2021-09-17 21:28:55,70
2021-09-17 21:29:05,71
2021-09-17 21:29:10,72
2021-09-17 21:29:15,71
2021-09-17 21:29:25,70
2021-09-17 21:29:30,69
2021-09-17 21:29:35,70
2021-09-17 21:29:40,71
2021-09-17 21:29:45,70
2021-09-17 21:29:50,68
2021-09-17 21:30:00,69
2021-09-17 21:30:05,67
2021-09-17 21:30:10,68
2021-09-17 21:30:25,68
2021-09-17 21:30:30,69
2021-09-17 21:30:35,70
2021-09-17 21:30:45,69
2021-09-17 21:30:55,68
2021-09-17 21:31:00,67
2021-09-17 21:31:05,68
2021-09-17 21:31:15,68
2021-09-17 21:31:20,69
2021-09-17 21:31:35,69
2021-09-17 21:31:40,70
2021-09-17 21:31:45,70
2021-09-17 21:31:50,70
2021-09-17 21:31:55,70
2021-09-17 21:32:00,71
2021-09-17 21:32:10,70
2021-09-17 21:32:20,69
2021-09-17 21:32:35,69
2021-09-17 21:32:40,67
2021-09-17 21:32:55,67
2021-09-17 21:33:00,68
2021-09-17 21:33:05,69
2021-09-17 21:33:10,69
2021-09-17 21:33:20,70
2021-09-17 21:33:25,71
2021-09-17 21:33:35,71
2021-09-17 21:33:40,73
2021-09-17 21:33:45,74
2021-09-17 21:34:00,72
2021-09-17 21:34:15,72
2021-09-17 21:34:20,74
2021-09-17 21:34:25,75
2021-09-17 21:34:30,74
2021-09-17 21:34:35,73
2021-09-17 21:34:40,72
2021-09-17 21:34:45,71
2021-09-17 21:34:50,72
2021-09-17 21:34:55,70
2021-09-17 21:35:00,70
2021-09-17 21:35:05,71
2021-09-17 21:35:10,70
2021-09-17 21:35:15,70
2021-09-17 21:35:20,71
2021-09-17 21:35:30,72
2021-09-17 21:35:35,71
2021-09-17 21:35:40,72
2021-09-17 21:35:55,73
2021-09-17 21:36:01,72
2021-09-17 21:36:06,73
2021-09-17 21:36:11,72
2021-09-17 21:36:16,70
2021-09-17 21:36:26,71
2021-09-17 21:36:31,69
2021-09-17 21:36:36,64
2021-09-17 21:36:46,63
2021-09-17 21:36:51,64
2021-09-17 21:36:56,65
2021-09-17 21:37:01,68
2021-09-17 21:37:06,68
2021-09-17 21:37:11,66
2021-09-17 21:37:16,66
2021-09-17 21:37:21,66
2021-09-17 21:37:26,65
2021-09-17 21:37:31,65
2021-09-17 21:37:36,66
2021-09-17 21:37:41,67
2021-09-17 21:37:46,67
2021-09-17 21:37:51,68
2021-09-17 21:37:56,69
2021-09-17 21:38:01,69
2021-09-17 21:38:11,70
2021-09-17 21:38:21,71
2021-09-17 21:38:26,70
2021-09-17 21:38:31,70
2021-09-17 21:38:36,71
2021-09-17 21:38:41,70
2021-09-17 21:38:51,71
2021-09-17 21:38:56,71
2021-09-17 21:39:06,69
2021-09-17 21:39:11,68
2021-09-17 21:39:16,69
2021-09-17 21:39:26,70
